age,radius,mass,convective_radius,convective_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
5.520613474000000395e+06,1.608611926430949524e+00,1.299999999999999822e+00,8.579244988561460783e-01,7.741060304423651450e-01,5.336448716845226814e-02,1.285252719200887517e-01,1.117673945049717732e+00
5.537390806599999778e+06,1.607482512174680744e+00,1.299999999999999822e+00,8.582052345466485432e-01,7.759080760153115319e-01,5.353843994201450823e-02,1.282122813653763238e-01,1.116887539921628258e+00
5.554213334499999881e+06,1.606358070624475998e+00,1.299999999999999822e+00,8.585500192529841312e-01,7.777970079730003317e-01,5.371963777208995511e-02,1.278915352556116436e-01,1.116073569050260783e+00
5.571081094700000249e+06,1.605238408117963145e+00,1.299999999999999822e+00,8.588185508165526727e-01,7.795823560896054660e-01,5.388363152053272931e-02,1.275874443362250699e-01,1.115320777367550420e+00
5.587994157999999821e+06,1.604118546512944610e+00,1.299999999999999822e+00,8.590269405875556874e-01,7.812945998323853614e-01,5.405464021835146987e-02,1.272747149425808300e-01,1.114514349135880211e+00
5.604952620299999602e+06,1.603004106095268000e+00,1.299999999999999822e+00,8.592647919545173263e-01,7.830340037826447608e-01,5.423790575097962863e-02,1.269493041744998996e-01,1.113769213345715325e+00
5.621948304600000381e+06,1.601895149380506700e+00,1.299999999999999822e+00,8.595103966114745475e-01,7.847880892885454873e-01,5.442964422750232178e-02,1.266150954721511068e-01,1.113055788353076947e+00
5.638989496199999936e+06,1.600791160841694705e+00,1.299999999999999822e+00,8.597742870733198206e-01,7.865580099662504709e-01,5.460374112663932133e-02,1.262977276948514804e-01,1.112317855444064252e+00
5.656076304299999960e+06,1.599692225644974819e+00,1.299999999999999822e+00,8.599690865025255704e-01,7.882411311241476204e-01,5.478047600172143705e-02,1.259773618881514234e-01,1.111611067068336567e+00
5.673208712600000203e+06,1.598600187093705660e+00,1.299999999999999822e+00,8.601633332578312308e-01,7.899151384629319317e-01,5.495963790799335974e-02,1.256537907993385272e-01,1.110911164465786083e+00
5.690386822700000368e+06,1.597514487983872966e+00,1.299999999999999822e+00,8.603992547962580062e-01,7.916419618790905277e-01,5.514066411470247564e-02,1.253281687014428103e-01,1.110220299440530578e+00
5.707610747899999842e+06,1.596430667059276498e+00,1.299999999999999822e+00,8.606414754581076521e-01,7.933867943101761133e-01,5.532080289474278906e-02,1.250020990282905420e-01,1.109534621395727783e+00
5.724880541400000453e+06,1.595354273256472277e+00,1.299999999999999822e+00,8.608936215995830477e-01,7.951301068880377576e-01,5.549774513579015106e-02,1.246791372398014935e-01,1.108914879159210276e+00
5.742196268199999817e+06,1.594279972592810068e+00,1.299999999999999822e+00,8.611265985639535714e-01,7.968523707445236415e-01,5.568538109583455464e-02,1.243444234297492595e-01,1.108271535029105470e+00
5.759557847400000319e+06,1.593213620014042986e+00,1.299999999999999822e+00,8.613368207660416775e-01,7.985332542299934389e-01,5.585517363926702228e-02,1.240275170445536146e-01,1.107659335432285896e+00
5.776965487499999814e+06,1.592150072028810648e+00,1.299999999999999822e+00,8.616244965910891951e-01,8.003298927948536701e-01,5.603068789780059344e-02,1.237039208136084811e-01,1.107053115585856728e+00
5.794419233199999668e+06,1.591089991166277251e+00,1.299999999999999822e+00,8.618134272576952748e-01,8.019862131645107972e-01,5.619929232825204846e-02,1.233862723957507290e-01,1.106427484201227385e+00
5.811919126500000246e+06,1.590034011642392331e+00,1.299999999999999822e+00,8.619974835217106834e-01,8.036336198554889787e-01,5.636619882670047821e-02,1.230694652200502726e-01,1.105836508188180689e+00
5.829465293300000019e+06,1.588982415230242085e+00,1.299999999999999822e+00,8.621623728736771408e-01,8.052525377924752981e-01,5.653360762418173369e-02,1.227517859974178449e-01,1.105280980316654782e+00
5.847049325600000098e+06,1.587936309995696016e+00,1.299999999999999822e+00,8.623254637704135250e-01,8.068704749597952475e-01,5.670505037486690131e-02,1.224292013409137014e-01,1.104735056286665129e+00
5.864679699400000274e+06,1.586895863326461820e+00,1.299999999999999822e+00,8.625338807220996884e-01,8.085434389680400402e-01,5.687678205621870403e-02,1.221060313936895431e-01,1.104199302362454116e+00
5.882356557900000364e+06,1.585861804797390029e+00,1.299999999999999822e+00,8.626510136129921236e-01,8.100977751024937001e-01,5.704240959025118352e-02,1.217883761806609205e-01,1.103641645337380073e+00
5.900079868999999948e+06,1.584834837935173546e+00,1.299999999999999822e+00,8.627689324786518288e-01,8.116379060227862929e-01,5.721692570613150230e-02,1.214615816892795075e-01,1.103121021993702655e+00
5.917849717100000009e+06,1.583814727853404269e+00,1.299999999999999822e+00,8.630181159256152812e-01,8.133663713107882609e-01,5.739320877030055362e-02,1.211329291716686657e-01,1.102637319078574540e+00
5.935666053000000305e+06,1.582802068223515546e+00,1.299999999999999822e+00,8.633012072753626365e-01,8.151248492831093539e-01,5.756743869623321547e-02,1.208063888196787838e-01,1.102158010373960328e+00
5.953529066499999724e+06,1.581797426668780426e+00,1.299999999999999822e+00,8.635996738317969212e-01,8.168957617386575221e-01,5.772461303766787677e-02,1.204967684432263625e-01,1.101715169086501911e+00
5.971430299399999902e+06,1.580800698770073343e+00,1.299999999999999822e+00,8.639002650116646143e-01,8.186615304763411594e-01,5.790347276268997811e-02,1.201652361321887269e-01,1.101281818387731981e+00
5.989378323099999689e+06,1.579812344560465043e+00,1.299999999999999822e+00,8.641603841536614761e-01,8.203658736324717093e-01,5.806392040589818809e-02,1.198524648349905547e-01,1.100857392013408820e+00
6.007373218399999663e+06,1.578832209789576169e+00,1.299999999999999822e+00,8.643766132868239138e-01,8.219992762689980470e-01,5.822235516093227786e-02,1.195418967587034698e-01,1.100441097193594508e+00
6.025415009600000456e+06,1.577860646900269170e+00,1.299999999999999822e+00,8.645100568529294760e-01,8.235131640354255156e-01,5.837476033432239392e-02,1.192372031076581462e-01,1.100031914652653153e+00
6.043495201899999753e+06,1.576897718181612618e+00,1.299999999999999822e+00,8.646597544678248370e-01,8.250429925932635244e-01,5.854364975424130452e-02,1.189162853065754699e-01,1.099628598609254881e+00
6.061622430800000206e+06,1.575949944732609298e+00,1.299999999999999822e+00,8.646953724886178305e-01,8.264122353620693140e-01,5.870643557045459454e-02,1.186025567963033822e-01,1.099294502706742893e+00
6.079796734100000001e+06,1.575012001404334727e+00,1.299999999999999822e+00,8.648967904142784713e-01,8.279936778862485580e-01,5.887770298308001721e-02,1.182805447462003251e-01,1.098942694058755443e+00
6.098018111499999650e+06,1.574084133049445944e+00,1.299999999999999822e+00,8.651075970010643212e-01,8.295684105189242707e-01,5.904542286348500590e-02,1.179623422954086953e-01,1.098598110942489825e+00
6.116286632199999876e+06,1.573165648372556236e+00,1.299999999999999822e+00,8.653087385897754169e-01,8.311186867652715637e-01,5.922202817730863600e-02,1.176358073795555487e-01,1.098291241024711207e+00
6.134593782100000419e+06,1.572257011030827378e+00,1.299999999999999822e+00,8.654683752746378245e-01,8.325991374889573082e-01,5.936591508301432285e-02,1.173424338037101222e-01,1.097993521937076222e+00
6.152948218299999833e+06,1.571358072663026961e+00,1.299999999999999822e+00,8.655941606831409896e-01,8.340308688985021979e-01,5.952251484744837395e-02,1.170365007134929192e-01,1.097729438945388880e+00
6.171341365899999626e+06,1.570468339260231883e+00,1.299999999999999822e+00,8.657009196131278950e-01,8.354242756121315061e-01,5.967876676708416817e-02,1.167316047928605299e-01,1.097437790210423314e+00
6.189781911500000395e+06,1.569588149901469665e+00,1.299999999999999822e+00,8.658839316858817359e-01,8.369122782395974625e-01,5.982777557815577990e-02,1.164343570635801295e-01,1.097180796847039952e+00
6.208261247999999672e+06,1.568721171713968188e+00,1.299999999999999822e+00,8.658313234727851304e-01,8.380787196538990180e-01,5.997204172234931602e-02,1.161429500101927303e-01,1.096955854039728173e+00
6.226788080000000075e+06,1.567861638542209057e+00,1.299999999999999822e+00,8.659060227864727732e-01,8.393942034021153464e-01,6.011158803143897694e-02,1.158566053591247452e-01,1.096701306937868825e+00
6.245353762400000356e+06,1.567009537022355792e+00,1.299999999999999822e+00,8.659872386690522506e-01,8.407148300301247046e-01,6.025849767831659154e-02,1.155627769598405047e-01,1.096478923644928827e+00
6.263958376099999994e+06,1.566164832272531449e+00,1.299999999999999822e+00,8.662666243856032011e-01,8.422979344492510512e-01,6.040406281002964894e-02,1.152703463272100881e-01,1.096291422229268564e+00
6.282601953700000420e+06,1.565326879657522818e+00,1.299999999999999822e+00,8.665624023194180570e-01,8.438992600058888849e-01,6.054844272803457106e-02,1.149790536591995260e-01,1.096109107794060122e+00
6.301284523400000297e+06,1.564502028358512931e+00,1.299999999999999822e+00,8.668613762486122587e-01,8.454855033409588438e-01,6.067809481528459170e-02,1.147036977054972512e-01,1.095961108971889919e+00
6.320006111299999990e+06,1.563683871208860543e+00,1.299999999999999822e+00,8.671221137511605503e-01,8.470096019388884123e-01,6.082308113434051200e-02,1.144129160343382440e-01,1.095817504360234063e+00
6.338766736899999902e+06,1.562872485673514111e+00,1.299999999999999822e+00,8.672733901107613219e-01,8.483850685632741140e-01,6.096111069333393778e-02,1.141292615914290126e-01,1.095674783120794471e+00
6.357566441399999894e+06,1.562067397223039888e+00,1.299999999999999822e+00,8.674279689234183355e-01,8.497569657976398183e-01,6.110261165598313698e-02,1.138422152257128894e-01,1.095529207909578417e+00
6.376405259700000286e+06,1.561267787945367136e+00,1.299999999999999822e+00,8.675721579197713806e-01,8.511077079662052736e-01,6.123966631180774445e-02,1.135595050850528448e-01,1.095409227842079503e+00
6.395283221199999563e+06,1.560473351151780985e+00,1.299999999999999822e+00,8.677564678701668033e-01,8.525050203175607022e-01,6.139716929035766296e-02,1.132562449885614192e-01,1.095316654963871761e+00
6.414200346400000155e+06,1.559683760900586469e+00,1.299999999999999822e+00,8.681658316156651845e-01,8.541982012050101103e-01,6.153245353235631959e-02,1.129746329475186245e-01,1.095220888355341371e+00
6.433156663499999791e+06,1.558904508595891025e+00,1.299999999999999822e+00,8.683110240322542417e-01,8.555430487666759731e-01,6.166097506172277254e-02,1.127006206256087190e-01,1.095123513556365058e+00
6.452152210199999623e+06,1.558129568053636227e+00,1.299999999999999822e+00,8.684732700627416646e-01,8.569002646719060534e-01,6.180083727830752716e-02,1.124149702145008645e-01,1.095025889601122682e+00
6.471187013100000098e+06,1.557358545380415737e+00,1.299999999999999822e+00,8.686993386033656783e-01,8.583333870302835011e-01,6.193861525742372365e-02,1.121309311649187762e-01,1.094955786088019467e+00
6.490261094700000249e+06,1.556590439194545539e+00,1.299999999999999822e+00,8.689276382251015507e-01,8.597716968447753905e-01,6.207779383451490079e-02,1.118449665904097112e-01,1.094881922580352107e+00
6.509374483900000341e+06,1.555830653695440047e+00,1.299999999999999822e+00,8.692270153344352490e-01,8.612864425015284153e-01,6.221293678226003793e-02,1.115634410745430238e-01,1.094864255136015929e+00
6.528527209200000390e+06,1.555073663729642508e+00,1.299999999999999822e+00,8.694807153049896042e-01,8.627478983442429250e-01,6.234427377743548965e-02,1.112852275249722050e-01,1.094785816213276863e+00
6.547719295500000007e+06,1.554318664069401112e+00,1.299999999999999822e+00,8.697071168089876014e-01,8.641689018550813284e-01,6.246646146005570971e-02,1.110154069174839608e-01,1.094732745928559403e+00
6.566950763700000010e+06,1.553568828059525675e+00,1.299999999999999822e+00,8.696607329724342916e-01,8.652454395569542100e-01,6.260161684296358664e-02,1.107330686991777752e-01,1.094705497293255947e+00
6.586221633999999613e+06,1.552818488527485608e+00,1.299999999999999822e+00,8.698593490226277369e-01,8.666295796507277327e-01,6.274707386350765470e-02,1.104390287435728507e-01,1.094672110353574812e+00
6.605531896800000221e+06,1.552072657591338389e+00,1.299999999999999822e+00,8.700611248272891451e-01,8.680120796167519748e-01,6.289710752225417811e-02,1.101401966069446431e-01,1.094665224580397833e+00
6.624881606300000101e+06,1.551326008516613841e+00,1.299999999999999822e+00,8.703987360982126109e-01,8.695820360823569573e-01,6.303595546898002611e-02,1.098510525719721270e-01,1.094658429409499645e+00
6.644270793800000101e+06,1.550583180592991495e+00,1.299999999999999822e+00,8.707125846565041405e-01,8.711134502253728984e-01,6.315970230356292292e-02,1.095766341253481962e-01,1.094678361910801812e+00
6.663699486700000241e+06,1.549838207886927943e+00,1.299999999999999822e+00,8.710173435411899812e-01,8.726405374300663098e-01,6.328174509048901941e-02,1.093025359577793204e-01,1.094692609119119142e+00
6.683167713700000197e+06,1.549100644408706096e+00,1.299999999999999822e+00,8.711519422863480688e-01,8.739459788896691839e-01,6.338677412851929927e-02,1.090461219959681788e-01,1.094727581598677002e+00
6.702684368099999614e+06,1.548359703051031655e+00,1.299999999999999822e+00,8.713197309112320488e-01,8.752959419918910910e-01,6.352318621033316293e-02,1.087564225690276082e-01,1.094724002808670438e+00
6.722240492499999702e+06,1.547620012910823739e+00,1.299999999999999822e+00,8.715343835647464399e-01,8.767058006070349574e-01,6.366341808421482895e-02,1.084619638043896328e-01,1.094772656232304353e+00
6.741836216699999757e+06,1.546882020430813132e+00,1.299999999999999822e+00,8.718566717252939080e-01,8.782567505945771957e-01,6.380965867856573659e-02,1.081607180230581972e-01,1.094846451788262565e+00
6.761471572300000116e+06,1.546146138077872045e+00,1.299999999999999822e+00,8.721835262406848477e-01,8.798089156719287596e-01,6.393938093728056271e-02,1.078748972796665651e-01,1.094885886430043254e+00
6.781146579499999993e+06,1.545412213866678597e+00,1.299999999999999822e+00,8.724725882805950405e-01,8.813164217762573527e-01,6.405926505696618589e-02,1.075979664318557211e-01,1.094949104169969267e+00
6.800861260300000198e+06,1.544680385965706559e+00,1.299999999999999822e+00,8.727333574939406535e-01,8.827874633853538544e-01,6.418952440598878206e-02,1.073100610659357690e-01,1.095035198985254254e+00
6.820615629300000146e+06,1.543950758567577353e+00,1.299999999999999822e+00,8.729272509003600522e-01,8.841771887698471888e-01,6.431947720220158871e-02,1.070216772973340003e-01,1.095116627783188523e+00
6.840409706899999641e+06,1.543223459648009888e+00,1.299999999999999822e+00,8.731885637273775203e-01,8.856419608598153914e-01,6.444922827244103924e-02,1.067327618519105514e-01,1.095224671000475603e+00
6.860243513500000350e+06,1.542498316836168115e+00,1.299999999999999822e+00,8.733995266030937232e-01,8.870493964529206909e-01,6.457860920972159635e-02,1.064434768850936325e-01,1.095358196108632054e+00
6.880116599499999546e+06,1.541775769779609728e+00,1.299999999999999822e+00,8.737090285170672210e-01,8.885798627601980693e-01,6.470743767695755211e-02,1.061540851887924908e-01,1.095457020544066351e+00
6.900028942099999636e+06,1.541055957779337460e+00,1.299999999999999822e+00,8.739598926363000286e-01,8.900328116378622978e-01,6.482955919726379745e-02,1.058706078280368529e-01,1.095578608802011189e+00
6.919980667500000447e+06,1.540338719789802191e+00,1.299999999999999822e+00,8.742112075018686479e-01,8.914863811411353200e-01,6.496512181476363224e-02,1.055728968719562844e-01,1.095721375342590065e+00
6.939971966599999927e+06,1.539624449024892705e+00,1.299999999999999822e+00,8.743894652200501216e-01,8.928493150241223475e-01,6.508608256132640546e-02,1.052893198713447387e-01,1.095857097556003579e+00
6.960003039699999616e+06,1.538913238351943935e+00,1.299999999999999822e+00,8.745974110398873069e-01,8.942434530793444969e-01,6.522444515164553536e-02,1.049875449727060289e-01,1.096016376361865108e+00
6.980074021999999881e+06,1.538204938050691695e+00,1.299999999999999822e+00,8.748096604679608257e-01,8.956419853903824224e-01,6.535690301026070292e-02,1.046910206573194585e-01,1.096197399714602394e+00
7.000185008600000292e+06,1.537499686289609757e+00,1.299999999999999822e+00,8.750273211171260002e-01,8.970506983397130707e-01,6.548756574327845026e-02,1.043957767106842432e-01,1.096371718498719616e+00
7.020336043100000359e+06,1.536797909125913852e+00,1.299999999999999822e+00,8.752399103037440398e-01,8.984447278307546858e-01,6.562274971120521383e-02,1.040954018890574567e-01,1.096569707128133730e+00
7.040527123200000264e+06,1.536099465899566363e+00,1.299999999999999822e+00,8.754487440259119957e-01,8.998368971437630259e-01,6.576187635054021874e-02,1.037905464902942193e-01,1.096789327051574947e+00
7.060758241700000130e+06,1.535404503839270962e+00,1.299999999999999822e+00,8.757399556048830469e-01,9.013219640761963580e-01,6.589998398604719754e-02,1.034860682461663517e-01,1.097028539717773699e+00
7.081038419800000265e+06,1.534712867562119110e+00,1.299999999999999822e+00,8.759594350947923491e-01,9.027178541982826543e-01,6.602159487191099074e-02,1.031978636662212179e-01,1.097258669505537965e+00
7.101358415099999867e+06,1.534025277809236254e+00,1.299999999999999822e+00,8.761693764298169596e-01,9.040999624680055025e-01,6.613961118032117559e-02,1.029127118394527057e-01,1.097509864323087836e+00
7.121718370099999942e+06,1.533341298104146766e+00,1.299999999999999822e+00,8.763300573059408238e-01,9.054198466782937826e-01,6.627061210899450050e-02,1.026139113909714656e-01,1.097753222043533983e+00
7.142118271399999969e+06,1.532661368094407006e+00,1.299999999999999822e+00,8.764937257922036373e-01,9.067367767786357335e-01,6.639343364515615242e-02,1.023231558359192495e-01,1.097986251104214661e+00
7.162558125400000252e+06,1.531985624815963343e+00,1.299999999999999822e+00,8.766620149946769969e-01,9.080568734739178360e-01,6.651774733289539387e-02,1.020302324174952591e-01,1.098265283471878684e+00
7.183037921299999580e+06,1.531313902693152373e+00,1.299999999999999822e+00,8.767154250379393110e-01,9.092324403497247243e-01,6.664699112097667577e-02,1.017320506919748707e-01,1.098534553444018069e+00
7.203566673499999568e+06,1.530641135699562172e+00,1.299999999999999822e+00,8.770342023601891412e-01,9.107499583682528987e-01,6.677940673627937029e-02,1.014292644907019286e-01,1.098791342952274652e+00
7.224134965200000443e+06,1.529972012956125171e+00,1.299999999999999822e+00,8.772523160207476023e-01,9.121369440983938537e-01,6.690999422410470743e-02,1.011277330630365040e-01,1.099065120387777039e+00
7.244743114799999632e+06,1.529306392670275461e+00,1.299999999999999822e+00,8.774718815828211893e-01,9.135169618337896091e-01,6.703837631656434093e-02,1.008279335205780475e-01,1.099358717071734048e+00
7.265391176799999550e+06,1.528644418673129168e+00,1.299999999999999822e+00,8.777186867199707754e-01,9.149259522072976658e-01,6.716678645042920004e-02,1.005276545108609171e-01,1.099669188430088873e+00
7.286079144000000320e+06,1.527986520419487793e+00,1.299999999999999822e+00,8.779277537430061340e-01,9.162857936986114060e-01,6.728660275430926874e-02,1.002354449024892569e-01,1.099966952818863364e+00
7.306807022099999711e+06,1.527332234252191112e+00,1.299999999999999822e+00,8.780559672925769554e-01,9.175430438288519897e-01,6.741648603592378941e-02,9.993248442773332296e-02,1.100281252123491038e+00
7.327574799700000323e+06,1.526681970373054531e+00,1.299999999999999822e+00,8.782255407823504889e-01,9.188477859294661432e-01,6.755287986137849254e-02,9.962258952637652321e-02,1.100582278194296659e+00
7.348382470099999569e+06,1.526035834107227318e+00,1.299999999999999822e+00,8.784857278760558330e-01,9.202695358671766357e-01,6.767705060137262085e-02,9.932445742825429802e-02,1.100899046411017324e+00
7.369230040199999698e+06,1.525393950032843504e+00,1.299999999999999822e+00,8.787338626016442111e-01,9.216648228272438237e-01,6.779520482910142420e-02,9.903186794717884489e-02,1.101201522118281151e+00
7.390117509499999695e+06,1.524756195610319276e+00,1.299999999999999822e+00,8.789320029898747277e-01,9.229988845500465278e-01,6.791029192054179320e-02,9.874187487825313025e-02,1.101518494190128594e+00
7.411044873499999754e+06,1.524122998029399767e+00,1.299999999999999822e+00,8.790635801490404022e-01,9.242449403610497605e-01,6.801349357856346922e-02,9.846330138847987634e-02,1.101846338535413361e+00
7.432012116299999878e+06,1.523493889102810694e+00,1.299999999999999822e+00,8.792187478765087771e-01,9.255138674488661010e-01,6.814411400031711308e-02,9.815703855126951816e-02,1.102154793993068704e+00
7.453019240299999714e+06,1.522869005866497094e+00,1.299999999999999822e+00,8.795167999275180781e-01,9.269585273052614038e-01,6.826934977009670169e-02,9.785563657160975537e-02,1.102504835896622515e+00
7.474066233199999668e+06,1.522248766449975976e+00,1.299999999999999822e+00,8.798112142970392346e-01,9.283940966273296347e-01,6.838703556139434647e-02,9.756137219416066708e-02,1.102866203085007379e+00
7.495153097699999809e+06,1.521633281841038077e+00,1.299999999999999822e+00,8.799433328048197334e-01,9.296295302724859599e-01,6.849928374368613460e-02,9.727213406872178836e-02,1.103208634397154997e+00
7.516279836099999957e+06,1.521022680015401862e+00,1.299999999999999822e+00,8.801124804638835730e-01,9.308994049468843901e-01,6.862527035719949431e-02,9.696878728850026607e-02,1.103560692201408733e+00
7.537446443099999800e+06,1.520416839566014922e+00,1.299999999999999822e+00,8.802689823099048017e-01,9.321557604249245399e-01,6.874679512559740691e-02,9.666976411696748261e-02,1.103891888831004087e+00
7.558652921299999580e+06,1.519815920179391933e+00,1.299999999999999822e+00,8.804575754830231693e-01,9.334407459285595232e-01,6.887267668576861623e-02,9.636593286371147871e-02,1.104236336043851407e+00
7.579899258700000122e+06,1.519220038505967540e+00,1.299999999999999822e+00,8.806152687490088615e-01,9.346820197512968331e-01,6.899240465242702236e-02,9.606797959183670244e-02,1.104595732632675631e+00
7.601185456600000151e+06,1.518624463974268313e+00,1.299999999999999822e+00,8.809368977779789001e-01,9.361454277107067456e-01,6.911749067929057189e-02,9.576298493737112061e-02,1.104939364425015169e+00
7.622511499099999666e+06,1.518033037894401804e+00,1.299999999999999822e+00,8.811590681555636628e-01,9.374769589571674278e-01,6.924138515028652185e-02,9.545870250741803065e-02,1.105268703707897426e+00
7.643877385099999607e+06,1.517446475344854884e+00,1.299999999999999822e+00,8.813988697365736646e-01,9.388254007791793088e-01,6.936132385784499199e-02,9.515780742485668853e-02,1.105644046297763694e+00
7.665283105700000189e+06,1.516864269632380857e+00,1.299999999999999822e+00,8.816487530861396582e-01,9.401749233731225841e-01,6.947588801558357563e-02,9.486182024507916477e-02,1.106034451516455297e+00
7.686728646300000139e+06,1.516286783392601922e+00,1.299999999999999822e+00,8.819187773222493254e-01,9.415381723028833916e-01,6.958866264241543587e-02,9.456727210129335648e-02,1.106408978685813338e+00
7.708214010300000198e+06,1.515714127613309481e+00,1.299999999999999822e+00,8.821591791433553986e-01,9.428630139980519465e-01,6.969614904074840356e-02,9.427752782622481065e-02,1.106768873587170798e+00
7.729739191899999976e+06,1.515141299689686472e+00,1.299999999999999822e+00,8.825502752044210864e-01,9.443726367075130357e-01,6.981183272554299102e-02,9.397757441844660498e-02,1.107141792566083138e+00
7.751304181099999696e+06,1.514572665745543167e+00,1.299999999999999822e+00,8.828159074950733265e-01,9.457451237853629067e-01,6.992517839588664741e-02,9.367919255249265720e-02,1.107528754898185364e+00
7.772908970999999903e+06,1.514010950644408382e+00,1.299999999999999822e+00,8.831158961697885834e-01,9.471418358739721599e-01,7.003787483295199900e-02,9.338200024915623010e-02,1.107930779859113146e+00
7.794553551400000229e+06,1.513452745249042497e+00,1.299999999999999822e+00,8.834250220843051782e-01,9.485471264128290114e-01,7.014607950349949217e-02,9.308826686901178205e-02,1.108289836689392516e+00
7.816237927500000224e+06,1.512897836417584907e+00,1.299999999999999822e+00,8.836978889669073745e-01,9.499056329701692780e-01,7.023917087589748309e-02,9.280872862352484987e-02,1.108671317583636684e+00
7.837962076200000010e+06,1.512346878071983092e+00,1.299999999999999822e+00,8.839734331468432904e-01,9.512664486171826805e-01,7.034372554304738068e-02,9.251686760742029725e-02,1.109075788806087814e+00
7.859725996899999678e+06,1.511799357856349779e+00,1.299999999999999822e+00,8.842731454846086692e-01,9.526488746290965315e-01,7.044760193888874311e-02,9.222464891617022931e-02,1.109471403655801547e+00
7.881529680599999614e+06,1.511255364107906729e+00,1.299999999999999822e+00,8.845636073297241664e-01,9.540261337289631660e-01,7.055760375093431125e-02,9.192537801535703712e-02,1.109890914856508370e+00
7.903373103199999779e+06,1.510714995356632562e+00,1.299999999999999822e+00,8.848548596797207733e-01,9.554017582504699124e-01,7.067440472037871124e-02,9.161838082402766481e-02,1.110308025096831130e+00
7.925256267699999735e+06,1.510178626695961368e+00,1.299999999999999822e+00,8.851008879023306575e-01,9.567217681714190736e-01,7.078233482072074367e-02,9.131927658610611287e-02,1.110749484699539602e+00
7.947179160000000149e+06,1.509646321547486458e+00,1.299999999999999822e+00,8.853860268635754815e-01,9.580824883915826096e-01,7.088985403972909716e-02,9.101964259666131540e-02,1.111188769847561097e+00
7.969141766300000250e+06,1.509117831660965914e+00,1.299999999999999822e+00,8.857019117080792148e-01,9.594809625359578265e-01,7.099734349588893156e-02,9.071915848603588628e-02,1.111658180253233263e+00
7.991144087799999863e+06,1.508593243108564241e+00,1.299999999999999822e+00,8.859798228725448421e-01,9.608336182472990705e-01,7.109711144080273215e-02,9.042546170921196558e-02,1.112125189698520478e+00
8.013186119900000282e+06,1.508072594396249189e+00,1.299999999999999822e+00,8.863356180207930812e-01,9.622680902398692560e-01,7.120794733742548399e-02,9.011980257763482771e-02,1.112621871390064854e+00
8.035267847299999557e+06,1.507555610093093357e+00,1.299999999999999822e+00,8.866030827425308569e-01,9.636086035244283421e-01,7.131475979070869831e-02,8.981728267910935037e-02,1.113121248499399307e+00
8.057389218399999663e+06,1.507042670955173858e+00,1.299999999999999822e+00,8.868940972615457774e-01,9.649661423588301590e-01,7.143514475979068079e-02,8.950030752678429791e-02,1.113622754762282341e+00
8.079549018000000156e+06,1.506536241137964582e+00,1.299999999999999822e+00,8.871786269224667398e-01,9.663077002650117819e-01,7.154669079707354218e-02,8.919259808829188563e-02,1.114158010373960783e+00
8.101747080500000156e+06,1.506033176742394675e+00,1.299999999999999822e+00,8.874623524881649628e-01,9.676427235950983974e-01,7.166201735033633780e-02,8.887993827719765927e-02,1.114699585494574929e+00
8.123983627199999988e+06,1.505533849464313789e+00,1.299999999999999822e+00,8.878485469659558316e-01,9.691048038234160167e-01,7.176373496568437538e-02,8.857976502299029498e-02,1.115246460848489773e+00
8.146259162299999967e+06,1.505038317062673991e+00,1.299999999999999822e+00,8.881339690593215153e-01,9.704445591519629266e-01,7.185838220571243162e-02,8.828556343292032205e-02,1.115797390654374999e+00
8.168574154699999839e+06,1.504548512084078471e+00,1.299999999999999822e+00,8.881864368388864284e-01,9.715365855625266445e-01,7.196416018482860999e-02,8.798051160841692531e-02,1.116383315590386394e+00
8.190928909900000319e+06,1.504063533715372714e+00,1.299999999999999822e+00,8.882918548551494986e-01,9.726738218306187900e-01,7.206891463000293652e-02,8.767652522140928495e-02,1.116976126299575434e+00
8.213323617399999872e+06,1.503581819067249414e+00,1.299999999999999822e+00,8.884992389408593594e-01,9.739187546943302021e-01,7.218443378105957042e-02,8.736018027588389467e-02,1.117579899884481920e+00
8.235758353699999861e+06,1.503103436091417500e+00,1.299999999999999822e+00,8.889156787243198687e-01,9.753868951505123563e-01,7.230895941017910500e-02,8.703325513601661845e-02,1.118198486941946568e+00
8.258233095599999651e+06,1.502630003397585012e+00,1.299999999999999822e+00,8.891894878706197991e-01,9.766982009558535793e-01,7.240734440191168297e-02,8.673235806020522520e-02,1.118856372737774274e+00
8.280747798100000247e+06,1.502159354005752956e+00,1.299999999999999822e+00,8.896230107137195198e-01,9.781929633287274051e-01,7.250501146118823459e-02,8.643040666832768615e-02,1.119524768397924364e+00
8.303302391400000080e+06,1.501691597771183773e+00,1.299999999999999822e+00,8.900798319327728469e-01,9.797071517361659598e-01,7.260249342000948958e-02,8.612698221930278897e-02,1.120207071507848040e+00
8.325896745000000112e+06,1.501226852476839513e+00,1.299999999999999822e+00,8.905407619651630746e-01,9.812252106729482115e-01,7.268598772339118774e-02,8.583596622800063192e-02,1.120933090217218542e+00
8.348539842699999921e+06,1.500765243833382057e+00,1.299999999999999822e+00,8.909605291173068320e-01,9.826973027248631087e-01,7.276566950553804702e-02,8.554717434143463417e-02,1.121646945570681009e+00
8.371222334099999629e+06,1.500307171849871279e+00,1.299999999999999822e+00,8.913781942965863792e-01,9.841637246143740692e-01,7.285213656028449725e-02,8.525006720424016526e-02,1.122377992706515837e+00
